ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
916135764,35804729,0,1
916135431,35804729,0,1
916135765,35804729,0,1
916135434,35804729,0,1
916135766,35804729,0,1
916135767,35804729,0,1
916135445,35804729,0,1
916135567,35804729,0,1
916135768,35804729,0,1
916135430,35804729,0,1
916135659,35804729,0,1
916135432,35804729,0,1
916135434,35804729,0,1
916135435,35804729,0,1
916135769,35804729,0,1
916135770,35804729,0,1
916135426,35807062,0,1
916135427,35807062,0,1
916135474,35807062,0,1
916135530,35807062,0,1
916135426,35806662,0,1
916135426,35803261,0,1
916135427,35806662,0,1
916135427,35803261,0,1
916135474,35806662,0,1
916135474,35803261,0,1
916135530,35806662,0,1
916135530,35803261,0,1
916135426,35806256,0,1
916135427,35806256,0,1
916135579,35100235,0,1
916135700,35100235,0,1
916135771,35100235,0,1
916135458,35100235,0,1
916135416,35100235,0,1
916135421,35100235,0,1
916135464,35100235,0,1
916135465,35100235,0,1
916135488,35100235,0,1
916135432,35100235,0,1
916135703,35100235,0,1
916135772,35100235,0,1
916135539,35100235,0,1
916135426,35100051,0,1
916135426,35804629,0,1
916135655,35100051,0,1
916135655,35804629,0,1
916135500,35805396,0,1
916135500,35803251,0,1
916135500,35806157,0,1
916135556,35805396,0,1
916135556,35803251,0,1
916135556,35806157,0,1
916135459,35805396,0,1
916135459,35803251,0,1
916135459,35806157,0,1
916135417,35805396,0,1
916135417,35803251,0,1
916135417,35806157,0,1
916135421,35805396,0,1
916135421,35803251,0,1
916135421,35806157,0,1
916135430,35805396,0,1
916135430,35803251,0,1
916135430,35806157,0,1
916135432,35805396,0,1
916135432,35803251,0,1
916135432,35806157,0,1
916135445,35805396,0,1
916135421,35805396,0,1
916135487,35805396,0,1
916135430,35805396,0,1
916135432,35805396,0,1
916135734,35805396,0,1
916135434,35805396,0,1
916135773,35805396,0,1
916135774,35805396,0,1
916135664,35805396,0,1
916135681,35805396,0,1
916135495,35805396,0,1
916135775,35805396,0,1
916135776,35805396,0,1
916135532,35802955,0,1
916135532,35804645,0,1
916135415,35802955,0,1
916135415,35804645,0,1
916135458,35802955,0,1
916135458,35804645,0,1
916135533,35802955,0,1
916135533,35804645,0,1
916135416,35802955,0,1
916135416,35804645,0,1
916135459,35802955,0,1
916135459,35804645,0,1
916135417,35802955,0,1
916135417,35804645,0,1
916135474,35802955,0,1
916135474,35804645,0,1
916135418,35802955,0,1
916135418,35804645,0,1
916135419,35802955,0,1
916135419,35804645,0,1
916135420,35802955,0,1
916135420,35804645,0,1
916135421,35802955,0,1
916135421,35804645,0,1
916135777,35802955,0,1
916135777,35804645,0,1
916135706,35802955,0,1
916135706,35804645,0,1
916135465,35802955,0,1
916135465,35804645,0,1
916135778,35802955,0,1
916135778,35804645,0,1
916135534,35802955,0,1
916135534,35804645,0,1
916135600,35802955,0,1
916135600,35804645,0,1
916135565,35802955,0,1
916135565,35804645,0,1
916135432,35802955,0,1
916135432,35804645,0,1
916135538,35802955,0,1
916135538,35804645,0,1
916135499,35802955,0,1
916135499,35804645,0,1
916135539,35802955,0,1
916135539,35804645,0,1
916135424,35803635,0,1
916135424,35803637,0,1
916135424,35803638,0,1
916135424,35802875,0,1
916135779,35803635,0,1
916135779,35803637,0,1
916135779,35803638,0,1
916135779,35802875,0,1
916135448,35803635,0,1
916135448,35803637,0,1
916135448,35803638,0,1
916135448,35802875,0,1
916135417,35803635,0,1
916135417,35803637,0,1
916135417,35803638,0,1
916135417,35802875,0,1
916135474,35803635,0,1
916135474,35803637,0,1
916135474,35803638,0,1
916135474,35802875,0,1
916135780,35803635,0,1
916135780,35803637,0,1
916135780,35803638,0,1
916135780,35802875,0,1
916135781,35803635,0,1
916135781,35803637,0,1
916135781,35803638,0,1
916135781,35802875,0,1
916135421,35803635,0,1
916135421,35803637,0,1
916135421,35803638,0,1
916135421,35802875,0,1
916135431,35803635,0,1
916135431,35803637,0,1
916135431,35803638,0,1
916135431,35802875,0,1
916135432,35803635,0,1
916135432,35803637,0,1
916135432,35803638,0,1
916135432,35802875,0,1
916135782,35803635,0,1
916135782,35803637,0,1
916135782,35803638,0,1
916135782,35802875,0,1
916135427,35805259,0,1
916135427,35807093,0,1
916135427,35803383,0,1
916135438,35806810,0,1
916135427,35806810,0,1
916135714,35806810,0,1
916135474,35806810,0,1
916135683,35806810,0,1
916135783,35806810,0,1
916135430,35806810,0,1
916135784,35806810,0,1
916135426,35804466,0,1
916135426,35804499,0,1
916135426,35804465,0,1
916135426,35804491,0,1
916135426,35804468,0,1
916135426,35804467,0,1
916135427,35804466,0,1
916135427,35804499,0,1
916135427,35804465,0,1
916135427,35804491,0,1
916135427,35804468,0,1
916135427,35804467,0,1
916135682,35804466,0,1
916135682,35804499,0,1
916135682,35804465,0,1
916135682,35804491,0,1
916135682,35804468,0,1
916135682,35804467,0,1
916135417,35804466,0,1
916135417,35804499,0,1
916135417,35804465,0,1
916135417,35804491,0,1
916135417,35804468,0,1
916135417,35804467,0,1
916135683,35804466,0,1
916135683,35804499,0,1
916135683,35804465,0,1
916135683,35804491,0,1
916135683,35804468,0,1
916135683,35804467,0,1
916135430,35804466,0,1
916135430,35804499,0,1
916135430,35804465,0,1
916135430,35804491,0,1
916135430,35804468,0,1
916135430,35804467,0,1
916135432,35804466,0,1
916135432,35804499,0,1
916135432,35804465,0,1
916135432,35804491,0,1
916135432,35804468,0,1
916135432,35804467,0,1
916135426,35804171,0,1
916135426,35802926,0,1
916135426,35804172,0,1
916135417,35804171,0,1
916135417,35802926,0,1
916135417,35804172,0,1
916135421,35804171,0,1
916135421,35802926,0,1
916135421,35804172,0,1
916135430,35804171,0,1
916135430,35802926,0,1
916135430,35804172,0,1
916135432,35804171,0,1
916135432,35802926,0,1
916135432,35804172,0,1
916135434,35804171,0,1
916135434,35802926,0,1
916135434,35804172,0,1
916135664,35804171,0,1
916135664,35802926,0,1
916135664,35804172,0,1
916135550,35806755,0,1
916135416,35806755,0,1
916135417,35806755,0,1
916135421,35806755,0,1
916135430,35806755,0,1
916135432,35806755,0,1
916135434,35806755,0,1
916135539,35806755,0,1
916135435,35806755,0,1
916135446,35100512,0,1
916135446,35101354,0,1
916135446,35101315,0,1
916135426,35100512,0,1
916135426,35101354,0,1
916135426,35101315,0,1
916135427,35100512,0,1
916135427,35101354,0,1
916135427,35101315,0,1
916135447,35100512,0,1
916135447,35101354,0,1
916135447,35101315,0,1
916135417,35100512,0,1
916135417,35101354,0,1
916135417,35101315,0,1
916135421,35100512,0,1
916135421,35101354,0,1
916135421,35101315,0,1
916135430,35100512,0,1
916135430,35101354,0,1
916135430,35101315,0,1
916135431,35100512,0,1
916135431,35101354,0,1
916135431,35101315,0,1
916135432,35100512,0,1
916135432,35101354,0,1
916135432,35101315,0,1
916135434,35100512,0,1
916135434,35101354,0,1
916135434,35101315,0,1
916135435,35100512,0,1
916135435,35101354,0,1
916135435,35101315,0,1
916135639,35805477,0,1
916135639,35807160,0,1
916135639,35807161,0,1
916135639,35803974,0,1
916135639,35805482,0,1
916135639,35807162,0,1
916135639,35805476,0,1
916135639,35805478,0,1
916135417,35805477,0,1
916135417,35807160,0,1
916135417,35807161,0,1
916135417,35803974,0,1
916135417,35805482,0,1
916135417,35807162,0,1
916135417,35805476,0,1
916135417,35805478,0,1
916135420,35805477,0,1
916135420,35807160,0,1
916135420,35807161,0,1
916135420,35803974,0,1
916135420,35805482,0,1
916135420,35807162,0,1
916135420,35805476,0,1
916135420,35805478,0,1
916135415,35802886,0,1
916135415,35803668,0,1
916135415,35803669,0,1
916135416,35802886,0,1
916135416,35803668,0,1
916135416,35803669,0,1
916135417,35802886,0,1
916135417,35803668,0,1
916135417,35803669,0,1
916135419,35802886,0,1
916135419,35803668,0,1
916135419,35803669,0,1
916135420,35802886,0,1
916135420,35803668,0,1
916135420,35803669,0,1
916135600,35802886,0,1
916135600,35803668,0,1
916135600,35803669,0,1
916135416,35802886,0,1
916135416,35803669,0,1
916135417,35802886,0,1
916135417,35803669,0,1
916135418,35802886,0,1
916135418,35803669,0,1
916135419,35802886,0,1
916135419,35803669,0,1
916135420,35802886,0,1
916135420,35803669,0,1
916135421,35802886,0,1
916135421,35803669,0,1
916135600,35802886,0,1
916135600,35803669,0,1
916135466,35804735,0,1
916135466,35806688,0,1
916135466,35806696,0,1
916135466,35806725,0,1
916135466,35806761,0,1
916135466,35806683,0,1
916135466,35806712,0,1
916135466,35806715,0,1
916135466,35806807,0,1
916135466,35806685,0,1
916135466,35806763,0,1
916135466,35806701,0,1
916135466,35802969,0,1
916135466,35804889,0,1
916135466,35806711,0,1
916135466,35806681,0,1
916135466,35101688,0,1
916135466,35806803,0,1
916135466,35806734,0,1
916135466,35806719,0,1
916135466,35806687,0,1
916135466,35806742,0,1
916135466,35100548,0,1
916135466,35803108,0,1
916135466,35806778,0,1
916135466,35803267,0,1
916135466,35805864,0,1
916135467,35804735,0,1
916135467,35806688,0,1
916135467,35806696,0,1
916135467,35806725,0,1
916135467,35806761,0,1
916135467,35806683,0,1
916135467,35806712,0,1
916135467,35806715,0,1
916135467,35806807,0,1
916135467,35806685,0,1
916135467,35806763,0,1
916135467,35806701,0,1
916135467,35802969,0,1
916135467,35804889,0,1
916135467,35806711,0,1
916135467,35806681,0,1
916135467,35101688,0,1
916135467,35806803,0,1
916135467,35806734,0,1
916135467,35806719,0,1
916135467,35806687,0,1
916135467,35806742,0,1
916135467,35100548,0,1
916135467,35803108,0,1
916135467,35806778,0,1
916135467,35803267,0,1
916135467,35805864,0,1
916135427,35804735,0,1
916135427,35806688,0,1
916135427,35806696,0,1
916135427,35806725,0,1
916135427,35806761,0,1
916135427,35806683,0,1
916135427,35806712,0,1
916135427,35806715,0,1
916135427,35806807,0,1
916135427,35806685,0,1
916135427,35806763,0,1
916135427,35806701,0,1
916135427,35802969,0,1
916135427,35804889,0,1
916135427,35806711,0,1
916135427,35806681,0,1
916135427,35101688,0,1
916135427,35806803,0,1
916135427,35806734,0,1
916135427,35806719,0,1
916135427,35806687,0,1
916135427,35806742,0,1
916135427,35100548,0,1
916135427,35803108,0,1
916135427,35806778,0,1
916135427,35803267,0,1
916135427,35805864,0,1
916135468,35804735,0,1
916135468,35806688,0,1
916135468,35806696,0,1
916135468,35806725,0,1
916135468,35806761,0,1
916135468,35806683,0,1
916135468,35806712,0,1
916135468,35806715,0,1
916135468,35806807,0,1
916135468,35806685,0,1
916135468,35806763,0,1
916135468,35806701,0,1
916135468,35802969,0,1
916135468,35804889,0,1
916135468,35806711,0,1
916135468,35806681,0,1
916135468,35101688,0,1
916135468,35806803,0,1
916135468,35806734,0,1
916135468,35806719,0,1
916135468,35806687,0,1
916135468,35806742,0,1
916135468,35100548,0,1
916135468,35803108,0,1
916135468,35806778,0,1
916135468,35803267,0,1
916135468,35805864,0,1
916135443,35804735,0,1
916135443,35806688,0,1
916135443,35806696,0,1
916135443,35806725,0,1
916135443,35806761,0,1
916135443,35806683,0,1
916135443,35806712,0,1
916135443,35806715,0,1
916135443,35806807,0,1
916135443,35806685,0,1
916135443,35806763,0,1
916135443,35806701,0,1
916135443,35802969,0,1
916135443,35804889,0,1
916135443,35806711,0,1
916135443,35806681,0,1
916135443,35101688,0,1
916135443,35806803,0,1
916135443,35806734,0,1
916135443,35806719,0,1
916135443,35806687,0,1
916135443,35806742,0,1
916135443,35100548,0,1
916135443,35803108,0,1
916135443,35806778,0,1
916135443,35803267,0,1
916135443,35805864,0,1
916135417,35804735,0,1
916135417,35806688,0,1
916135417,35806696,0,1
916135417,35806725,0,1
916135417,35806761,0,1
916135417,35806683,0,1
916135417,35806712,0,1
916135417,35806715,0,1
916135417,35806807,0,1
916135417,35806685,0,1
916135417,35806763,0,1
916135417,35806701,0,1
916135417,35802969,0,1
916135417,35804889,0,1
916135417,35806711,0,1
916135417,35806681,0,1
916135417,35101688,0,1
916135417,35806803,0,1
916135417,35806734,0,1
916135417,35806719,0,1
916135417,35806687,0,1
916135417,35806742,0,1
916135417,35100548,0,1
916135417,35803108,0,1
916135417,35806778,0,1
916135417,35803267,0,1
916135417,35805864,0,1
916135469,35804735,0,1
916135469,35806688,0,1
916135469,35806696,0,1
916135469,35806725,0,1
916135469,35806761,0,1
916135469,35806683,0,1
916135469,35806712,0,1
916135469,35806715,0,1
916135469,35806807,0,1
916135469,35806685,0,1
916135469,35806763,0,1
916135469,35806701,0,1
916135469,35802969,0,1
916135469,35804889,0,1
916135469,35806711,0,1
916135469,35806681,0,1
916135469,35101688,0,1
916135469,35806803,0,1
916135469,35806734,0,1
916135469,35806719,0,1
916135469,35806687,0,1
916135469,35806742,0,1
916135469,35100548,0,1
916135469,35803108,0,1
916135469,35806778,0,1
916135469,35803267,0,1
916135469,35805864,0,1
916135470,35804735,0,1
916135470,35806688,0,1
916135470,35806696,0,1
916135470,35806725,0,1
916135470,35806761,0,1
916135470,35806683,0,1
916135470,35806712,0,1
916135470,35806715,0,1
916135470,35806807,0,1
916135470,35806685,0,1
916135470,35806763,0,1
916135470,35806701,0,1
916135470,35802969,0,1
916135470,35804889,0,1
916135470,35806711,0,1
916135470,35806681,0,1
916135470,35101688,0,1
916135470,35806803,0,1
916135470,35806734,0,1
916135470,35806719,0,1
916135470,35806687,0,1
916135470,35806742,0,1
916135470,35100548,0,1
916135470,35803108,0,1
916135470,35806778,0,1
916135470,35803267,0,1
916135470,35805864,0,1
916135471,35804735,0,1
916135471,35806688,0,1
916135471,35806696,0,1
916135471,35806725,0,1
916135471,35806761,0,1
916135471,35806683,0,1
916135471,35806712,0,1
916135471,35806715,0,1
916135471,35806807,0,1
916135471,35806685,0,1
916135471,35806763,0,1
916135471,35806701,0,1
916135471,35802969,0,1
916135471,35804889,0,1
916135471,35806711,0,1
916135471,35806681,0,1
916135471,35101688,0,1
916135471,35806803,0,1
916135471,35806734,0,1
916135471,35806719,0,1
916135471,35806687,0,1
916135471,35806742,0,1
916135471,35100548,0,1
916135471,35803108,0,1
916135471,35806778,0,1
916135471,35803267,0,1
916135471,35805864,0,1
916135472,35804735,0,1
916135472,35806688,0,1
916135472,35806696,0,1
916135472,35806725,0,1
916135472,35806761,0,1
916135472,35806683,0,1
916135472,35806712,0,1
916135472,35806715,0,1
916135472,35806807,0,1
916135472,35806685,0,1
916135472,35806763,0,1
916135472,35806701,0,1
916135472,35802969,0,1
916135472,35804889,0,1
916135472,35806711,0,1
916135472,35806681,0,1
916135472,35101688,0,1
916135472,35806803,0,1
916135472,35806734,0,1
916135472,35806719,0,1
916135472,35806687,0,1
916135472,35806742,0,1
916135472,35100548,0,1
916135472,35803108,0,1
916135472,35806778,0,1
916135472,35803267,0,1
916135472,35805864,0,1
916135421,35804735,0,1
916135421,35806688,0,1
916135421,35806696,0,1
916135421,35806725,0,1
916135421,35806761,0,1
916135421,35806683,0,1
916135421,35806712,0,1
916135421,35806715,0,1
916135421,35806807,0,1
916135421,35806685,0,1
916135421,35806763,0,1
916135421,35806701,0,1
916135421,35802969,0,1
916135421,35804889,0,1
916135421,35806711,0,1
916135421,35806681,0,1
916135421,35101688,0,1
916135421,35806803,0,1
916135421,35806734,0,1
916135421,35806719,0,1
916135421,35806687,0,1
916135421,35806742,0,1
916135421,35100548,0,1
916135421,35803108,0,1
916135421,35806778,0,1
916135421,35803267,0,1
916135421,35805864,0,1
916135430,35804735,0,1
916135430,35806688,0,1
916135430,35806696,0,1
916135430,35806725,0,1
916135430,35806761,0,1
916135430,35806683,0,1
916135430,35806712,0,1
916135430,35806715,0,1
916135430,35806807,0,1
916135430,35806685,0,1
916135430,35806763,0,1
916135430,35806701,0,1
916135430,35802969,0,1
916135430,35804889,0,1
916135430,35806711,0,1
916135430,35806681,0,1
916135430,35101688,0,1
916135430,35806803,0,1
916135430,35806734,0,1
916135430,35806719,0,1
916135430,35806687,0,1
916135430,35806742,0,1
916135430,35100548,0,1
916135430,35803108,0,1
916135430,35806778,0,1
916135430,35803267,0,1
916135430,35805864,0,1
916135432,35804735,0,1
916135432,35806688,0,1
916135432,35806696,0,1
916135432,35806725,0,1
916135432,35806761,0,1
916135432,35806683,0,1
916135432,35806712,0,1
916135432,35806715,0,1
916135432,35806807,0,1
916135432,35806685,0,1
916135432,35806763,0,1
916135432,35806701,0,1
916135432,35802969,0,1
916135432,35804889,0,1
916135432,35806711,0,1
916135432,35806681,0,1
916135432,35101688,0,1
916135432,35806803,0,1
916135432,35806734,0,1
916135432,35806719,0,1
916135432,35806687,0,1
916135432,35806742,0,1
916135432,35100548,0,1
916135432,35803108,0,1
916135432,35806778,0,1
916135432,35803267,0,1
916135432,35805864,0,1
916135785,35804735,0,1
916135786,35804735,0,1
916135416,35804735,0,1
916135639,35804735,0,1
916135417,35804735,0,1
916135420,35804735,0,1
916135640,35804735,0,1
916135554,35804735,0,1
916135432,35804735,0,1
916135787,35804735,0,1
916135704,35804735,0,1
916135788,35804735,0,1
916135788,35805285,0,1
916135788,35101506,0,1
916135437,35804735,0,1
916135437,35805285,0,1
916135437,35101506,0,1
916135438,35804735,0,1
916135438,35805285,0,1
916135438,35101506,0,1
916135527,35804735,0,1
916135527,35805285,0,1
916135527,35101506,0,1
916135756,35804735,0,1
916135756,35805285,0,1
916135756,35101506,0,1
916135417,35804735,0,1
916135417,35805285,0,1
916135417,35101506,0,1
916135474,35804735,0,1
916135474,35805285,0,1
916135474,35101506,0,1
916135421,35804735,0,1
916135421,35805285,0,1
916135421,35101506,0,1
916135430,35804735,0,1
916135430,35805285,0,1
916135430,35101506,0,1
916135757,35804735,0,1
916135757,35805285,0,1
916135757,35101506,0,1
916135432,35804735,0,1
916135432,35805285,0,1
916135432,35101506,0,1
916135617,35101793,0,1
916135617,35101702,0,1
916135445,35101793,0,1
916135445,35101702,0,1
916135438,35101793,0,1
916135438,35101702,0,1
916135526,35101793,0,1
916135526,35101702,0,1
916135789,35101793,0,1
916135789,35101702,0,1
916135790,35101793,0,1
916135790,35101702,0,1
916135417,35101793,0,1
916135417,35101702,0,1
916135567,35101793,0,1
916135567,35101702,0,1
916135761,35101793,0,1
916135761,35101702,0,1
916135421,35101793,0,1
916135421,35101702,0,1
916135432,35101793,0,1
916135432,35101702,0,1
916135433,35101793,0,1
916135433,35101702,0,1
916135791,35101793,0,1
916135791,35101702,0,1
916135434,35101793,0,1
916135434,35101702,0,1
916135435,35101793,0,1
916135435,35101702,0,1
916135769,35101793,0,1
916135769,35101702,0,1
916135485,35101793,0,1
916135485,35101846,0,1
916135485,35101465,0,1
916135485,35100459,0,1
916135485,35807328,0,1
916135485,35807173,0,1
916135522,35101793,0,1
916135522,35101846,0,1
916135522,35101465,0,1
916135522,35100459,0,1
916135522,35807328,0,1
916135522,35807173,0,1
916135430,35101793,0,1
916135430,35101846,0,1
916135430,35101465,0,1
916135430,35100459,0,1
916135430,35807328,0,1
916135430,35807173,0,1
916135433,35101793,0,1
916135433,35101846,0,1
916135433,35101465,0,1
916135433,35100459,0,1
916135433,35807328,0,1
916135433,35807173,0,1
916135434,35101793,0,1
916135434,35101846,0,1
916135434,35101465,0,1
916135434,35100459,0,1
916135434,35807328,0,1
916135434,35807173,0,1
916135435,35101793,0,1
916135435,35101846,0,1
916135435,35101465,0,1
916135435,35100459,0,1
916135435,35807328,0,1
916135435,35807173,0,1
916135720,35101793,0,1
916135720,35101846,0,1
916135720,35101465,0,1
916135720,35100459,0,1
916135720,35807328,0,1
916135720,35807173,0,1
916135792,35101793,0,1
916135792,35101846,0,1
916135792,35101465,0,1
916135792,35100459,0,1
916135792,35807328,0,1
916135792,35807173,0,1
916135430,35101793,0,1
916135432,35101793,0,1
916135434,35101793,0,1
916135793,35101793,0,1
916135435,35101793,0,1
916135456,35804546,0,1
916135456,35804551,0,1
916135456,35802950,0,1
916135456,35804547,0,1
916135498,35804546,0,1
916135498,35804551,0,1
916135498,35802950,0,1
916135498,35804547,0,1
916135417,35804546,0,1
916135417,35804551,0,1
916135417,35802950,0,1
916135417,35804547,0,1
916135794,35804546,0,1
916135794,35804551,0,1
916135794,35802950,0,1
916135794,35804547,0,1
916135432,35804546,0,1
916135432,35804551,0,1
916135432,35802950,0,1
916135432,35804547,0,1
916135748,35807034,0,1
916135748,35807372,0,1
916135748,35806657,0,1
916135749,35807034,0,1
916135749,35807372,0,1
916135749,35806657,0,1
916135437,35807034,0,1
916135437,35807372,0,1
916135437,35806657,0,1
916135438,35807034,0,1
916135438,35807372,0,1
916135438,35806657,0,1
916135427,35807034,0,1
916135427,35807372,0,1
916135427,35806657,0,1
916135443,35807034,0,1
916135443,35807372,0,1
916135443,35806657,0,1
916135417,35807034,0,1
916135417,35807372,0,1
916135417,35806657,0,1
916135750,35807034,0,1
916135750,35807372,0,1
916135750,35806657,0,1
916135501,35807034,0,1
916135501,35807372,0,1
916135501,35806657,0,1
916135421,35807034,0,1
916135421,35807372,0,1
916135421,35806657,0,1
916135428,35807034,0,1
916135428,35807372,0,1
916135428,35806657,0,1
916135429,35807034,0,1
916135429,35807372,0,1
916135429,35806657,0,1
916135795,35807034,0,1
916135795,35807372,0,1
916135795,35806657,0,1
916135430,35807034,0,1
916135430,35807372,0,1
916135430,35806657,0,1
916135431,35807034,0,1
916135431,35807372,0,1
916135431,35806657,0,1
916135432,35807034,0,1
916135432,35807372,0,1
916135432,35806657,0,1
916135732,35807034,0,1
916135732,35807372,0,1
916135732,35806657,0,1
916135523,35807034,0,1
916135523,35807372,0,1
916135523,35806657,0,1
916135434,35807034,0,1
916135434,35807372,0,1
916135434,35806657,0,1
916135459,35803658,0,1
916135459,35803769,0,1
916135459,35100969,0,1
916135459,35805019,0,1
916135668,35803658,0,1
916135668,35803769,0,1
916135668,35100969,0,1
916135668,35805019,0,1
916135796,35803658,0,1
916135796,35803769,0,1
916135796,35100969,0,1
916135796,35805019,0,1
916135417,35803658,0,1
916135417,35803769,0,1
916135417,35100969,0,1
916135417,35805019,0,1
916135638,35803658,0,1
916135639,35803658,0,1
916135418,35803658,0,1
916135420,35803658,0,1
916135797,35803658,0,1
916135640,35803658,0,1
916135421,35803658,0,1
916135432,35803658,0,1
916135433,35803658,0,1
916135532,35803658,0,1
916135532,35101409,0,1
916135458,35803658,0,1
916135458,35101409,0,1
916135533,35803658,0,1
916135533,35101409,0,1
916135416,35803658,0,1
916135416,35101409,0,1
916135417,35803658,0,1
916135417,35101409,0,1
916135430,35803658,0,1
916135430,35101409,0,1
916135465,35803658,0,1
916135465,35101409,0,1
916135432,35803658,0,1
916135432,35101409,0,1
916135538,35803658,0,1
916135538,35101409,0,1
916135539,35803658,0,1
916135539,35101409,0,1
916135424,35803339,0,1
916135425,35803339,0,1
916135426,35803339,0,1
916135427,35803339,0,1
916135417,35803339,0,1
916135430,35803339,0,1
916135431,35803339,0,1
916135432,35803339,0,1
916135433,35803339,0,1
916135751,35803652,0,1
916135751,35802876,0,1
916135751,35803643,0,1
916135751,35803653,0,1
916135459,35803652,0,1
916135459,35802876,0,1
916135459,35803643,0,1
916135459,35803653,0,1
916135512,35803652,0,1
916135512,35802876,0,1
916135512,35803643,0,1
916135512,35803653,0,1
916135417,35803652,0,1
916135417,35802876,0,1
916135417,35803643,0,1
916135417,35803653,0,1
916135589,35803652,0,1
916135589,35802876,0,1
916135589,35803643,0,1
916135589,35803653,0,1
916135671,35803652,0,1
916135671,35802876,0,1
916135671,35803643,0,1
916135671,35803653,0,1
916135421,35803652,0,1
916135421,35802876,0,1
916135421,35803643,0,1
916135421,35803653,0,1
916135672,35803652,0,1
916135672,35802876,0,1
916135672,35803643,0,1
916135672,35803653,0,1
916135464,35803652,0,1
916135464,35802876,0,1
916135464,35803643,0,1
916135464,35803653,0,1
916135515,35803652,0,1
916135515,35802876,0,1
916135515,35803643,0,1
916135515,35803653,0,1
916135432,35803652,0,1
916135432,35802876,0,1
916135432,35803643,0,1
916135432,35803653,0,1
916135732,35803652,0,1
916135732,35802876,0,1
916135732,35803643,0,1
916135732,35803653,0,1
916135517,35803652,0,1
916135517,35802876,0,1
916135517,35803643,0,1
916135517,35803653,0,1
916135733,35803652,0,1
916135733,35802876,0,1
916135733,35803643,0,1
916135733,35803653,0,1
916135798,35802882,0,1
916135798,35803659,0,1
916135798,35803660,0,1
916135799,35802882,0,1
916135799,35803659,0,1
916135799,35803660,0,1
916135426,35802882,0,1
916135426,35803659,0,1
916135426,35803660,0,1
916135427,35802882,0,1
916135427,35803659,0,1
916135427,35803660,0,1
916135468,35802882,0,1
916135468,35803659,0,1
916135468,35803660,0,1
916135800,35802882,0,1
916135800,35803659,0,1
916135800,35803660,0,1
916135417,35802882,0,1
916135417,35803659,0,1
916135417,35803660,0,1
916135474,35802882,0,1
916135474,35803659,0,1
916135474,35803660,0,1
916135741,35802882,0,1
916135741,35803659,0,1
916135741,35803660,0,1
916135545,35802882,0,1
916135545,35803659,0,1
916135545,35803660,0,1
916135472,35802882,0,1
916135472,35803659,0,1
916135472,35803660,0,1
916135421,35802882,0,1
916135421,35803659,0,1
916135421,35803660,0,1
916135432,35802882,0,1
916135432,35803659,0,1
916135432,35803660,0,1
916135547,35802882,0,1
916135547,35803659,0,1
916135547,35803660,0,1
916135437,35100697,0,1
916135438,35100697,0,1
916135801,35100697,0,1
916135474,35100697,0,1
916135417,35100697,0,1
916135802,35100697,0,1
916135432,35100697,0,1
916135803,35100697,0,1
916135804,35100697,0,1
916135748,35805998,0,1
916135748,35806004,0,1
916135748,35803149,0,1
916135749,35805998,0,1
916135749,35806004,0,1
916135749,35803149,0,1
916135427,35805998,0,1
916135427,35806004,0,1
916135427,35803149,0,1
916135443,35805998,0,1
916135443,35806004,0,1
916135443,35803149,0,1
916135750,35805998,0,1
916135750,35806004,0,1
916135750,35803149,0,1
916135501,35805998,0,1
916135501,35806004,0,1
916135501,35803149,0,1
916135428,35805998,0,1
916135428,35806004,0,1
916135428,35803149,0,1
916135805,35805998,0,1
916135805,35806004,0,1
916135805,35803149,0,1
916135748,35805998,0,1
916135748,35803149,0,1
916135749,35805998,0,1
916135749,35803149,0,1
916135427,35805998,0,1
916135427,35803149,0,1
916135501,35805998,0,1
916135501,35803149,0,1
916135428,35805998,0,1
916135428,35803149,0,1
916135806,35803326,0,1
916135456,35802962,0,1
916135456,35804717,0,1
916135498,35802962,0,1
916135498,35804717,0,1
916135571,35802962,0,1
916135571,35804717,0,1
916135485,35802962,0,1
916135485,35804717,0,1
916135417,35802962,0,1
916135417,35804717,0,1
916135461,35802962,0,1
916135461,35804717,0,1
916135462,35802962,0,1
916135462,35804717,0,1
916135463,35802962,0,1
916135463,35804717,0,1
916135464,35802962,0,1
916135464,35804717,0,1
916135456,35802962,0,1
916135498,35802962,0,1
916135571,35802962,0,1
916135485,35802962,0,1
916135461,35802962,0,1
916135462,35802962,0,1
916135463,35802962,0,1
916135464,35802962,0,1
916135807,35806170,0,1
916135808,35803210,0,1
916135808,35101462,0,1
916135578,35803210,0,1
916135578,35101462,0,1
916135471,35803210,0,1
916135471,35101462,0,1
916135472,35803210,0,1
916135472,35101462,0,1
916135421,35803210,0,1
916135421,35101462,0,1
916135430,35803210,0,1
916135430,35101462,0,1
916135432,35803210,0,1
916135432,35101462,0,1
916135673,35803210,0,1
916135673,35101462,0,1
916135427,35803283,0,1
916135427,35806882,0,1
916135809,35803283,0,1
916135809,35806882,0,1
916135810,35807069,0,1
916135649,35807069,0,1
916135424,35807069,0,1
916135417,35807069,0,1
916135474,35807069,0,1
916135421,35807069,0,1
916135811,35807069,0,1
916135650,35807069,0,1
916135812,35807069,0,1
916135651,35807069,0,1
916135432,35807069,0,1
916135438,35100278,0,1
916135439,35100278,0,1
916135527,35100278,0,1
916135440,35100278,0,1
916135441,35100278,0,1
916135442,35100278,0,1
916135417,35100278,0,1
916135444,35100278,0,1
